ID,X,Y,Lat,Lon
124,2935,2201,21.377209,105.548812
125,2936,2201,21.377209,105.548902
126,2932,2202,21.377119,105.548542
127,2937,2202,21.377119,105.548992
128,2933,2202,21.377119,105.548632
129,2934,2202,21.377119,105.548722
130,2935,2202,21.377119,105.548812
131,2936,2202,21.377119,105.548902
132,2931,2202,21.377119,105.548453
133,2938,2203,21.377029,105.549081
134,2931,2203,21.377029,105.548453
135,2932,2203,21.377029,105.548542
136,2933,2203,21.377029,105.548632
137,2934,2203,21.377029,105.548722
138,2935,2203,21.377029,105.548812
139,2936,2203,21.377029,105.548902
140,2937,2203,21.377029,105.548992
141,2938,2204,21.376939,105.549081
142,2936,2204,21.376939,105.548902
143,2937,2204,21.376939,105.548992
144,2939,2204,21.376939,105.549171
145,2932,2204,21.376939,105.548542
146,2933,2204,21.376939,105.548632
147,2934,2204,21.376939,105.548722
148,2935,2204,21.376939,105.548812
149,2933,2205,21.376849,105.548632
150,2934,2205,21.376849,105.548722
151,2935,2205,21.376849,105.548812
152,2936,2205,21.376849,105.548902
153,2937,2205,21.376849,105.548992
154,2938,2205,21.376849,105.549081
155,2939,2205,21.376849,105.549171
156,2933,2206,21.37676,105.548632
157,2940,2206,21.37676,105.549261
158,2934,2206,21.37676,105.548722
159,2935,2206,21.37676,105.548812
160,2936,2206,21.37676,105.548902
161,2937,2206,21.37676,105.548992
162,2938,2206,21.37676,105.549081
163,2939,2206,21.37676,105.549171
164,2936,2207,21.37667,105.548902
165,2934,2207,21.37667,105.548722
166,2935,2207,21.37667,105.548812
167,2941,2207,21.37667,105.549351
168,2940,2207,21.37667,105.549261
169,2939,2207,21.37667,105.549171
170,2938,2207,21.37667,105.549081
171,2937,2207,21.37667,105.548992
172,2935,2208,21.37658,105.548812
173,2936,2208,21.37658,105.548902
174,2937,2208,21.37658,105.548992
175,2938,2208,21.37658,105.549081
176,2939,2208,21.37658,105.549171
177,2940,2208,21.37658,105.549261
178,2937,2209,21.37649,105.548992
179,2936,2209,21.37649,105.548902
180,2862,2460,21.353942,105.542254
181,2861,2461,21.353853,105.542164
182,2863,2461,21.353853,105.542344
183,2862,2461,21.353853,105.542254
184,2860,2462,21.353763,105.542075
185,2864,2462,21.353763,105.542434
186,2862,2462,21.353763,105.542254
187,2861,2462,21.353763,105.542164
188,2863,2462,21.353763,105.542344
189,2864,2463,21.353673,105.542434
190,2861,2463,21.353673,105.542164
191,2863,2463,21.353673,105.542344
192,2862,2463,21.353673,105.542254
193,2859,2463,21.353673,105.541985
194,2860,2463,21.353673,105.542075
195,2860,2464,21.353583,105.542075
196,2861,2464,21.353583,105.542164
197,2862,2464,21.353583,105.542254
198,2863,2464,21.353583,105.542344
199,2864,2464,21.353583,105.542434
200,2865,2464,21.353583,105.542524
201,2864,2465,21.353493,105.542434
202,2860,2465,21.353493,105.542075
203,2861,2465,21.353493,105.542164
204,2862,2465,21.353493,105.542254
205,2863,2465,21.353493,105.542344
206,2865,2465,21.353493,105.542524
207,2866,2465,21.353493,105.542614
208,2861,2466,21.353403,105.542164
209,2862,2466,21.353403,105.542254
210,2863,2466,21.353403,105.542344
211,2866,2466,21.353403,105.542614
212,2864,2466,21.353403,105.542434
213,2865,2466,21.353403,105.542524
214,2864,2467,21.353314,105.542434
215,2863,2467,21.353314,105.542344
216,2862,2467,21.353314,105.542254
217,2861,2467,21.353314,105.542164
218,2866,2467,21.353314,105.542614
219,2865,2467,21.353314,105.542524
220,2867,2467,21.353314,105.542703
221,2864,2468,21.353224,105.542434
222,2865,2468,21.353224,105.542524
223,2866,2468,21.353224,105.542614
224,2867,2468,21.353224,105.542703
225,2863,2468,21.353224,105.542344
226,2862,2468,21.353224,105.542254
227,2863,2469,21.353134,105.542344
228,2864,2469,21.353134,105.542434
229,2865,2469,21.353134,105.542524
230,2866,2469,21.353134,105.542614
231,2867,2469,21.353134,105.542703
232,2868,2469,21.353134,105.542793
233,2862,2469,21.353134,105.542254
234,2863,2470,21.353044,105.542344
235,2867,2470,21.353044,105.542703
236,2868,2470,21.353044,105.542793
237,2866,2470,21.353044,105.542614
238,2865,2470,21.353044,105.542524
239,2864,2470,21.353044,105.542434
240,2869,2470,21.353044,105.542883
241,2869,2471,21.352954,105.542883
242,2865,2471,21.352954,105.542524
243,2866,2471,21.352954,105.542614
244,2867,2471,21.352954,105.542703
245,2868,2471,21.352954,105.542793
246,2864,2471,21.352954,105.542434
247,2870,2472,21.352864,105.542973
248,2866,2472,21.352864,105.542614
249,2867,2472,21.352864,105.542703
250,2868,2472,21.352864,105.542793
251,2869,2472,21.352864,105.542883
252,2864,2472,21.352864,105.542434
253,2865,2472,21.352864,105.542524
254,2871,2473,21.352775,105.543063
255,2865,2473,21.352775,105.542524
256,2866,2473,21.352775,105.542614
257,2867,2473,21.352775,105.542703
258,2868,2473,21.352775,105.542793
259,2869,2473,21.352775,105.542883
260,2870,2473,21.352775,105.542973
261,2865,2474,21.352685,105.542524
262,2866,2474,21.352685,105.542614
263,2867,2474,21.352685,105.542703
264,2868,2474,21.352685,105.542793
265,2869,2474,21.352685,105.542883
266,2870,2474,21.352685,105.542973
267,2871,2474,21.352685,105.543063
268,2866,2475,21.352595,105.542614
269,2867,2475,21.352595,105.542703
270,2868,2475,21.352595,105.542793
271,2869,2475,21.352595,105.542883
272,2870,2475,21.352595,105.542973
273,2871,2475,21.352595,105.543063
274,2872,2475,21.352595,105.543153
275,2866,2476,21.352505,105.542614
276,2867,2476,21.352505,105.542703
277,2868,2476,21.352505,105.542793
278,2869,2476,21.352505,105.542883
279,2872,2476,21.352505,105.543153
280,2870,2476,21.352505,105.542973
281,2871,2476,21.352505,105.543063
282,2873,2476,21.352505,105.543242
283,2867,2477,21.352415,105.542703
284,2868,2477,21.352415,105.542793
285,2870,2477,21.352415,105.542973
286,2869,2477,21.352415,105.542883
287,3900,2559,21.345049,105.635499
288,3901,2559,21.345049,105.635589
289,3899,2559,21.345049,105.63541
290,3897,2560,21.344959,105.63523
291,3896,2560,21.344959,105.63514
292,3900,2560,21.344959,105.635499
293,3901,2560,21.344959,105.635589
294,3899,2560,21.344959,105.63541
295,3898,2560,21.344959,105.63532
296,3903,2560,21.344959,105.635769
297,3902,2560,21.344959,105.635679
298,3897,2561,21.344869,105.63523
299,3896,2561,21.344869,105.63514
300,3895,2561,21.344869,105.63505
301,3894,2561,21.344869,105.63496
302,3893,2561,21.344869,105.634871
303,3898,2561,21.344869,105.63532
304,3899,2561,21.344869,105.63541
305,3900,2561,21.344869,105.635499
306,3901,2561,21.344869,105.635589
307,3902,2561,21.344869,105.635679
308,3903,2561,21.344869,105.635769
309,3904,2561,21.344869,105.635859
310,3892,2562,21.34478,105.634781
311,3893,2562,21.34478,105.634871
312,3894,2562,21.34478,105.63496
313,3895,2562,21.34478,105.63505
314,3896,2562,21.34478,105.63514
315,3899,2562,21.34478,105.63541
316,3900,2562,21.34478,105.635499
317,3901,2562,21.34478,105.635589
318,3902,2562,21.34478,105.635679
319,3903,2562,21.34478,105.635769
320,3904,2562,21.34478,105.635859
321,3905,2562,21.34478,105.635949
322,3906,2562,21.34478,105.636038
323,3898,2562,21.34478,105.63532
324,3897,2562,21.34478,105.63523
325,3899,2563,21.34469,105.63541
326,3893,2563,21.34469,105.634871
327,3894,2563,21.34469,105.63496
328,3895,2563,21.34469,105.63505
329,3896,2563,21.34469,105.63514
330,3897,2563,21.34469,105.63523
331,3908,2563,21.34469,105.636218
332,3907,2563,21.34469,105.636128
333,3898,2563,21.34469,105.63532
334,3905,2563,21.34469,105.635949
335,3904,2563,21.34469,105.635859
336,3903,2563,21.34469,105.635769
337,3902,2563,21.34469,105.635679
338,3901,2563,21.34469,105.635589
339,3900,2563,21.34469,105.635499
340,3906,2563,21.34469,105.636038
341,3901,2564,21.3446,105.635589
342,3894,2564,21.3446,105.63496
343,3895,2564,21.3446,105.63505
344,3900,2564,21.3446,105.635499
345,3897,2564,21.3446,105.63523
346,3898,2564,21.3446,105.63532
347,3902,2564,21.3446,105.635679
348,3903,2564,21.3446,105.635769
349,3904,2564,21.3446,105.635859
350,3905,2564,21.3446,105.635949
351,3906,2564,21.3446,105.636038
352,3907,2564,21.3446,105.636128
353,3908,2564,21.3446,105.636218
354,3909,2564,21.3446,105.636308
355,3899,2564,21.3446,105.63541
356,3896,2564,21.3446,105.63514
357,3894,2565,21.34451,105.63496
358,3895,2565,21.34451,105.63505
359,3896,2565,21.34451,105.63514
360,3897,2565,21.34451,105.63523
361,3898,2565,21.34451,105.63532
362,3899,2565,21.34451,105.63541
363,3900,2565,21.34451,105.635499
364,3901,2565,21.34451,105.635589
365,3902,2565,21.34451,105.635679
366,3903,2565,21.34451,105.635769
367,3911,2565,21.34451,105.636488
368,3910,2565,21.34451,105.636398
369,3909,2565,21.34451,105.636308
370,3908,2565,21.34451,105.636218
371,3907,2565,21.34451,105.636128
372,3906,2565,21.34451,105.636038
373,3905,2565,21.34451,105.635949
374,3904,2565,21.34451,105.635859
375,3904,2566,21.34442,105.635859
376,3903,2566,21.34442,105.635769
377,3902,2566,21.34442,105.635679
378,3901,2566,21.34442,105.635589
379,3900,2566,21.34442,105.635499
380,3899,2566,21.34442,105.63541
381,3898,2566,21.34442,105.63532
382,3897,2566,21.34442,105.63523
383,3896,2566,21.34442,105.63514
384,3895,2566,21.34442,105.63505
385,3913,2566,21.34442,105.636667
386,3905,2566,21.34442,105.635949
387,3906,2566,21.34442,105.636038
388,3907,2566,21.34442,105.636128
389,3908,2566,21.34442,105.636218
390,3909,2566,21.34442,105.636308
391,3910,2566,21.34442,105.636398
392,3911,2566,21.34442,105.636488
393,3912,2566,21.34442,105.636577
394,3899,2567,21.34433,105.63541
395,3896,2567,21.34433,105.63514
396,3897,2567,21.34433,105.63523
397,3898,2567,21.34433,105.63532
398,3900,2567,21.34433,105.635499
399,3901,2567,21.34433,105.635589
400,3902,2567,21.34433,105.635679
401,3903,2567,21.34433,105.635769
402,3904,2567,21.34433,105.635859
403,3905,2567,21.34433,105.635949
404,3906,2567,21.34433,105.636038
405,3907,2567,21.34433,105.636128
406,3908,2567,21.34433,105.636218
407,3909,2567,21.34433,105.636308
408,3910,2567,21.34433,105.636398
409,3911,2567,21.34433,105.636488
410,3912,2567,21.34433,105.636577
411,3913,2567,21.34433,105.636667
412,3914,2567,21.34433,105.636757
413,3902,2568,21.344241,105.635679
414,3897,2568,21.344241,105.63523
415,3898,2568,21.344241,105.63532
416,3899,2568,21.344241,105.63541
417,3900,2568,21.344241,105.635499
418,3913,2568,21.344241,105.636667
419,3912,2568,21.344241,105.636577
420,3911,2568,21.344241,105.636488
421,3910,2568,21.344241,105.636398
422,3909,2568,21.344241,105.636308
423,3908,2568,21.344241,105.636218
424,3907,2568,21.344241,105.636128
425,3906,2568,21.344241,105.636038
426,3905,2568,21.344241,105.635949
427,3904,2568,21.344241,105.635859
428,3903,2568,21.344241,105.635769
429,3901,2568,21.344241,105.635589
430,3896,2568,21.344241,105.63514
431,3898,2569,21.344151,105.63532
432,3899,2569,21.344151,105.63541
433,3900,2569,21.344151,105.635499
434,3897,2569,21.344151,105.63523
435,3901,2569,21.344151,105.635589
436,3902,2569,21.344151,105.635679
437,3903,2569,21.344151,105.635769
438,3904,2569,21.344151,105.635859
439,3905,2569,21.344151,105.635949
440,3906,2569,21.344151,105.636038
441,3907,2569,21.344151,105.636128
442,3908,2569,21.344151,105.636218
443,3909,2569,21.344151,105.636308
444,3910,2569,21.344151,105.636398
445,3897,2570,21.344061,105.63523
446,3898,2570,21.344061,105.63532
447,3899,2570,21.344061,105.63541
448,3900,2570,21.344061,105.635499
449,3901,2570,21.344061,105.635589
450,3902,2570,21.344061,105.635679
451,3907,2570,21.344061,105.636128
452,3903,2570,21.344061,105.635769
453,3904,2570,21.344061,105.635859
454,3905,2570,21.344061,105.635949
455,3906,2570,21.344061,105.636038
456,3902,2571,21.343971,105.635679
457,3898,2571,21.343971,105.63532
458,3899,2571,21.343971,105.63541
459,3900,2571,21.343971,105.635499
460,3901,2571,21.343971,105.635589
461,3903,2571,21.343971,105.635769
462,3899,2572,21.343881,105.63541
463,3900,2572,21.343881,105.635499
464,2984,2772,21.325915,105.553214
465,2985,2772,21.325915,105.553304
466,2981,2773,21.325825,105.552944
467,2982,2773,21.325825,105.553034
468,2983,2773,21.325825,105.553124
469,2984,2773,21.325825,105.553214
470,2985,2773,21.325825,105.553304
471,2979,2774,21.325735,105.552765
472,2980,2774,21.325735,105.552854
473,2981,2774,21.325735,105.552944
474,2982,2774,21.325735,105.553034
475,2983,2774,21.325735,105.553124
476,2984,2774,21.325735,105.553214
477,2985,2774,21.325735,105.553304
478,2978,2774,21.325735,105.552675
479,2975,2775,21.325646,105.552405
480,2976,2775,21.325646,105.552495
481,2977,2775,21.325646,105.552585
482,2978,2775,21.325646,105.552675
483,2979,2775,21.325646,105.552765
484,2980,2775,21.325646,105.552854
485,2981,2775,21.325646,105.552944
486,2982,2775,21.325646,105.553034
487,2983,2775,21.325646,105.553124
488,2984,2775,21.325646,105.553214
489,2985,2775,21.325646,105.553304
490,2973,2776,21.325556,105.552226
491,2974,2776,21.325556,105.552315
492,2975,2776,21.325556,105.552405
493,2976,2776,21.325556,105.552495
494,2977,2776,21.325556,105.552585
495,2978,2776,21.325556,105.552675
496,2979,2776,21.325556,105.552765
497,2980,2776,21.325556,105.552854
498,2981,2776,21.325556,105.552944
499,2982,2776,21.325556,105.553034
500,2983,2776,21.325556,105.553124
501,2984,2776,21.325556,105.553214
502,2985,2776,21.325556,105.553304
503,2973,2777,21.325466,105.552226
504,2975,2777,21.325466,105.552405
505,2976,2777,21.325466,105.552495
506,2977,2777,21.325466,105.552585
507,2978,2777,21.325466,105.552675
508,2979,2777,21.325466,105.552765
509,2980,2777,21.325466,105.552854
510,2981,2777,21.325466,105.552944
511,2982,2777,21.325466,105.553034
512,2983,2777,21.325466,105.553124
513,2984,2777,21.325466,105.553214
514,2985,2777,21.325466,105.553304
515,2974,2777,21.325466,105.552315
516,2980,2778,21.325376,105.552854
517,2975,2778,21.325376,105.552405
518,2976,2778,21.325376,105.552495
519,2977,2778,21.325376,105.552585
520,2978,2778,21.325376,105.552675
521,2979,2778,21.325376,105.552765
522,2973,2778,21.325376,105.552226
523,2981,2778,21.325376,105.552944
524,2982,2778,21.325376,105.553034
525,2983,2778,21.325376,105.553124
526,2984,2778,21.325376,105.553214
527,2985,2778,21.325376,105.553304
528,2974,2778,21.325376,105.552315
529,2973,2779,21.325286,105.552226
530,2974,2779,21.325286,105.552315
531,2975,2779,21.325286,105.552405
532,2976,2779,21.325286,105.552495
533,2977,2779,21.325286,105.552585
534,2978,2779,21.325286,105.552675
535,2979,2779,21.325286,105.552765
536,2980,2779,21.325286,105.552854
537,2981,2779,21.325286,105.552944
538,2982,2779,21.325286,105.553034
539,2983,2779,21.325286,105.553124
540,2984,2779,21.325286,105.553214
541,2972,2779,21.325286,105.552136
542,2973,2780,21.325196,105.552226
543,2974,2780,21.325196,105.552315
544,2975,2780,21.325196,105.552405
545,2976,2780,21.325196,105.552495
546,2977,2780,21.325196,105.552585
547,2978,2780,21.325196,105.552675
548,2979,2780,21.325196,105.552765
549,2980,2780,21.325196,105.552854
550,2981,2780,21.325196,105.552944
551,2982,2780,21.325196,105.553034
552,2983,2780,21.325196,105.553124
553,2984,2780,21.325196,105.553214
554,2972,2780,21.325196,105.552136
555,2972,2781,21.325107,105.552136
556,2973,2781,21.325107,105.552226
557,2974,2781,21.325107,105.552315
558,2983,2781,21.325107,105.553124
559,2982,2781,21.325107,105.553034
560,2981,2781,21.325107,105.552944
561,2980,2781,21.325107,105.552854
562,2979,2781,21.325107,105.552765
563,2978,2781,21.325107,105.552675
564,2977,2781,21.325107,105.552585
565,2976,2781,21.325107,105.552495
566,2975,2781,21.325107,105.552405
567,2984,2781,21.325107,105.553214
568,2975,2782,21.325017,105.552405
569,2973,2782,21.325017,105.552226
570,2972,2782,21.325017,105.552136
571,2976,2782,21.325017,105.552495
572,2977,2782,21.325017,105.552585
573,2978,2782,21.325017,105.552675
574,2979,2782,21.325017,105.552765
575,2980,2782,21.325017,105.552854
576,2981,2782,21.325017,105.552944
577,2982,2782,21.325017,105.553034
578,2983,2782,21.325017,105.553124
579,2984,2782,21.325017,105.553214
580,2974,2782,21.325017,105.552315
581,2972,2783,21.324927,105.552136
582,2973,2783,21.324927,105.552226
583,2974,2783,21.324927,105.552315
584,2975,2783,21.324927,105.552405
585,2976,2783,21.324927,105.552495
586,2977,2783,21.324927,105.552585
587,2978,2783,21.324927,105.552675
588,2979,2783,21.324927,105.552765
589,2980,2783,21.324927,105.552854
590,2981,2783,21.324927,105.552944
591,2982,2783,21.324927,105.553034
592,2983,2783,21.324927,105.553124
593,2984,2783,21.324927,105.553214
594,2981,2784,21.324837,105.552944
595,2984,2784,21.324837,105.553214
596,2983,2784,21.324837,105.553124
597,2980,2784,21.324837,105.552854
598,2979,2784,21.324837,105.552765
599,2978,2784,21.324837,105.552675
600,2977,2784,21.324837,105.552585
601,2976,2784,21.324837,105.552495
602,2975,2784,21.324837,105.552405
603,2974,2784,21.324837,105.552315
604,2973,2784,21.324837,105.552226
605,2972,2784,21.324837,105.552136
606,2971,2784,21.324837,105.552046
607,2982,2784,21.324837,105.553034
608,2976,2785,21.324747,105.552495
609,2972,2785,21.324747,105.552136
610,2973,2785,21.324747,105.552226
611,2974,2785,21.324747,105.552315
612,2975,2785,21.324747,105.552405
613,2984,2785,21.324747,105.553214
614,2983,2785,21.324747,105.553124
615,2982,2785,21.324747,105.553034
616,2981,2785,21.324747,105.552944
617,2980,2785,21.324747,105.552854
618,2977,2785,21.324747,105.552585
619,2978,2785,21.324747,105.552675
620,2979,2785,21.324747,105.552765
621,2971,2785,21.324747,105.552046
622,2983,2786,21.324657,105.553124
623,2982,2786,21.324657,105.553034
624,2981,2786,21.324657,105.552944
625,2980,2786,21.324657,105.552854
626,2971,2786,21.324657,105.552046
627,2972,2786,21.324657,105.552136
628,2973,2786,21.324657,105.552226
629,2974,2786,21.324657,105.552315
630,2979,2786,21.324657,105.552765
631,2978,2786,21.324657,105.552675
632,2977,2786,21.324657,105.552585
633,2976,2786,21.324657,105.552495
634,2984,2786,21.324657,105.553214
635,2975,2786,21.324657,105.552405
636,2975,2787,21.324568,105.552405
637,2984,2787,21.324568,105.553214
638,2982,2787,21.324568,105.553034
639,2981,2787,21.324568,105.552944
640,2980,2787,21.324568,105.552854
641,2979,2787,21.324568,105.552765
642,2978,2787,21.324568,105.552675
643,2977,2787,21.324568,105.552585
644,2976,2787,21.324568,105.552495
645,2983,2787,21.324568,105.553124
646,2971,2787,21.324568,105.552046
647,2972,2787,21.324568,105.552136
648,2973,2787,21.324568,105.552226
649,2974,2787,21.324568,105.552315
650,2984,2788,21.324478,105.553214
651,2983,2788,21.324478,105.553124
652,2982,2788,21.324478,105.553034
653,2974,2788,21.324478,105.552315
654,2980,2788,21.324478,105.552854
655,2979,2788,21.324478,105.552765
656,2981,2788,21.324478,105.552944
657,2978,2788,21.324478,105.552675
658,2977,2788,21.324478,105.552585
659,2973,2788,21.324478,105.552226
660,2972,2788,21.324478,105.552136
661,2971,2788,21.324478,105.552046
662,2976,2788,21.324478,105.552495
663,2975,2788,21.324478,105.552405
664,2984,2789,21.324388,105.553214
665,2983,2789,21.324388,105.553124
666,2981,2789,21.324388,105.552944
667,2980,2789,21.324388,105.552854
668,2979,2789,21.324388,105.552765
669,2978,2789,21.324388,105.552675
670,2977,2789,21.324388,105.552585
671,2976,2789,21.324388,105.552495
672,2975,2789,21.324388,105.552405
673,2974,2789,21.324388,105.552315
674,2973,2789,21.324388,105.552226
675,2972,2789,21.324388,105.552136
676,2982,2789,21.324388,105.553034
677,2976,2790,21.324298,105.552495
678,2975,2790,21.324298,105.552405
679,2974,2790,21.324298,105.552315
680,2973,2790,21.324298,105.552226
681,2972,2790,21.324298,105.552136
682,2977,2790,21.324298,105.552585
683,2978,2790,21.324298,105.552675
684,2979,2790,21.324298,105.552765
685,2980,2790,21.324298,105.552854
686,2981,2790,21.324298,105.552944
687,2982,2790,21.324298,105.553034
688,2983,2790,21.324298,105.553124
689,2984,2790,21.324298,105.553214
690,2972,2791,21.324208,105.552136
691,2973,2791,21.324208,105.552226
692,2974,2791,21.324208,105.552315
693,2975,2791,21.324208,105.552405
694,2976,2791,21.324208,105.552495
695,2977,2791,21.324208,105.552585
696,2978,2791,21.324208,105.552675
697,2979,2791,21.324208,105.552765
698,2980,2791,21.324208,105.552854
699,2981,2791,21.324208,105.552944
700,2982,2791,21.324208,105.553034
701,2983,2791,21.324208,105.553124
702,2984,2791,21.324208,105.553214
703,2984,2792,21.324118,105.553214
704,2983,2792,21.324118,105.553124
705,2982,2792,21.324118,105.553034
706,2981,2792,21.324118,105.552944
707,2980,2792,21.324118,105.552854
708,2979,2792,21.324118,105.552765
709,2978,2792,21.324118,105.552675
710,2977,2792,21.324118,105.552585
711,2976,2792,21.324118,105.552495
712,2975,2792,21.324118,105.552405
713,2974,2792,21.324118,105.552315
714,2973,2792,21.324118,105.552226
715,2972,2792,21.324118,105.552136
716,2973,2793,21.324029,105.552226
717,2974,2793,21.324029,105.552315
718,2975,2793,21.324029,105.552405
719,2976,2793,21.324029,105.552495
720,2977,2793,21.324029,105.552585
721,2978,2793,21.324029,105.552675
722,2979,2793,21.324029,105.552765
723,2980,2793,21.324029,105.552854
724,2981,2793,21.324029,105.552944
725,2982,2793,21.324029,105.553034
726,2983,2793,21.324029,105.553124
727,2973,2794,21.323939,105.552226
728,2974,2794,21.323939,105.552315
729,2975,2794,21.323939,105.552405
730,2976,2794,21.323939,105.552495
731,2977,2794,21.323939,105.552585
732,2978,2794,21.323939,105.552675
733,2979,2794,21.323939,105.552765
734,2980,2794,21.323939,105.552854
735,2981,2794,21.323939,105.552944
736,2982,2794,21.323939,105.553034
737,2983,2794,21.323939,105.553124
738,2975,2795,21.323849,105.552405
739,2982,2795,21.323849,105.553034
740,2981,2795,21.323849,105.552944
741,2980,2795,21.323849,105.552854
742,2979,2795,21.323849,105.552765
743,2978,2795,21.323849,105.552675
744,2977,2795,21.323849,105.552585
745,2973,2795,21.323849,105.552226
746,2974,2795,21.323849,105.552315
747,2983,2795,21.323849,105.553124
748,2976,2795,21.323849,105.552495
749,2977,2796,21.323759,105.552585
750,2978,2796,21.323759,105.552675
751,2979,2796,21.323759,105.552765
752,2980,2796,21.323759,105.552854
753,2981,2796,21.323759,105.552944
754,2982,2796,21.323759,105.553034
755,2983,2796,21.323759,105.553124
756,2973,2796,21.323759,105.552226
757,2974,2796,21.323759,105.552315
758,2975,2796,21.323759,105.552405
759,2976,2796,21.323759,105.552495
760,2981,2797,21.323669,105.552944
761,2974,2797,21.323669,105.552315
762,2975,2797,21.323669,105.552405
763,2976,2797,21.323669,105.552495
764,2977,2797,21.323669,105.552585
765,2978,2797,21.323669,105.552675
766,2979,2797,21.323669,105.552765
767,2983,2797,21.323669,105.553124
768,2982,2797,21.323669,105.553034
769,2973,2797,21.323669,105.552226
770,2980,2797,21.323669,105.552854
771,2975,2798,21.323579,105.552405
772,2976,2798,21.323579,105.552495
773,2977,2798,21.323579,105.552585
774,2978,2798,21.323579,105.552675
775,2979,2798,21.323579,105.552765
776,2983,2798,21.323579,105.553124
